,df_index,facility_title,address,google_latitude,google_longitude,yandex_latitude,yandex_longitude,distance_km,yandex_address,yandex_precision,facility_type
2052,1776,Сычиковский ФАП,"213503, д. Сычик, Кричевский р-н, Могилевская обл.",53.705839,31.7227164,53.749748,31.639194,7.350407931061611,"Беларусь, Могилёвская область, Кричевский район",other,ФАП
2053,1779,Талутский ФАП,"д. Талуть, Вилейский р-н, Минская обл.",54.6909043,26.9296399,54.690814,26.930405,0.05018714695496945,"Беларусь, Минская область, Вилейский район, Любанский сельсовет, деревня Талуть",other,ФАП
2054,1795,Теребовский ФАП,"ул. Новосельная, 11, 247901, д. Теребов, Петриковский р-н, Гомельская обл.",52.253365,28.9524543,52.250619,28.949198,0.3773172227128493,"Беларусь, Гомельская область, Петриковский район, Мышанский сельсовет, деревня Теребов, Новосельная улица, 11",exact,ФАП
2055,1798,Терюхский ФАП,"ул. Кооперативная, 5, 247005, д. Терюха, Гомельский р-н, Гомельская обл.",52.3884137,31.0380625,52.203907,30.99291,20.744715680991117,"Беларусь, Гомельский район, Терюхский сельсовет, деревня Терюха, Кооперативная улица, 5",exact,ФАП
2056,1800,Тобульский ФАП,"ул. Школьная, 13, 225758, д. Тобульки, Пинский р-н, Брестская обл.",52.0686828,26.3962966,51.956655,25.949625,33.01032940163404,"Беларусь, Брестская область, Пинский район, Хойновский сельсовет, агрогородок Жидче, Школьная улица, 13",exact,ФАП
2057,1803,Толмачевский ФАП,"ул. Садовая, 2, д. Толмачево, Столинский р-н, Брестская обл.",52.0358394,27.5435837,52.033874,27.543946,0.21994325133300796,"Беларусь, Брестская область, Столинский район, Большемалешевский сельсовет, деревня Толмачево, Садовая улица, 2",exact,ФАП
2058,1807,Торкачевский ФАП,"231472, д. Торкачи, Дятловский р-н, Гродненская обл.",53.5041789,25.6223157,53.502438,25.620096,0.24294824622084019,"Беларусь, Гродненская область, Дятловский район, Даниловичский сельсовет, агрогородок Торкачи",other,ФАП
2059,1813,Тросницкий ФАП,"ул. Центральная, 15, 211419, д. Солоники, Полоцкий р-н, Витебская обл.",55.4835022,28.860284,55.483745,28.860678,0.0366767096165429,"Беларусь, Витебская область, Полоцкий район, Солоникский сельсовет, деревня Солоники, Центральная улица, 15",exact,ФАП
2060,1828,Турской ФАП,"ул. Октябрьская, 9, 225541, д. Туры, Столинский р-н, Брестская обл.",52.0148762,27.5464716,52.069202,27.175547,26.078312258915577,"Беларусь, Брестская область, Столинский район, Хоромский сельсовет, деревня Туры, Октябрьская улица, 9",exact,ФАП
2061,1831,Тырвовичский ФАП,"225726, д. Тырвовичи, Пинский р-н, Брестская обл.",52.015087,26.5081215,52.013995,26.513138,0.3641508795721545,"Беларусь, Брестская область, Пинский район, Боричевичский сельсовет, деревня Тырвовичи",other,ФАП
2062,1835,Убортско-Руднянский ФАП,"247866, д. Убартская Рудня, Лельчицкий р-н, Гомельская обл.",51.7449926,28.1072388,51.989289,28.481814,37.40807472943604,"Беларусь, Гомельская область, Лельчицкий район, Буйновичский сельсовет, деревня Убортская Рудня",other,ФАП
2063,1836,Угловский ФАП,"ул. Новая, 3, 247637, д. Углы, Брагинский р-н, Гомельская обл.",51.8639941,30.2888036,51.7331,30.329882,14.826345288939518,"Беларусь, Гомельская область, Брагинский район, Маложинский сельсовет, деревня Дублин, Новая улица, 3",exact,ФАП
